,,Year,Value,Symbol
Total agricultural water managed area,Costa Rica,2018,159.59,I
Area equipped for irrigation: total,Costa Rica,1997,103.08,E
Area equipped for irrigation: total,Costa Rica,2002,102.5878125,E
Area equipped for irrigation: total,Costa Rica,2007,102.095625,E
Area equipped for irrigation: total,Costa Rica,2012,101.6034375,E
Area equipped for irrigation: total,Costa Rica,2017,159.59,I
Area equipped for irrigation: total,Costa Rica,2018,159.59,I
% of agricultural GVA produced by irrigated agriculture,Costa Rica,1997,26.4279145689,E
% of agricultural GVA produced by irrigated agriculture,Costa Rica,2002,26.2154836832,E
% of agricultural GVA produced by irrigated agriculture,Costa Rica,2007,25.5588225405,E
% of agricultural GVA produced by irrigated agriculture,Costa Rica,2012,23.4959352386,E
% of agricultural GVA produced by irrigated agriculture,Costa Rica,2017,30.9683044812,E
% of agricultural GVA produced by irrigated agriculture,Costa Rica,2018,30.821501777,E
Ratio between rainfed and irrigated yields,Costa Rica,1997,1.348,E
Ratio between rainfed and irrigated yields,Costa Rica,2002,1.348,E
Ratio between rainfed and irrigated yields,Costa Rica,2007,1.348,I
Ratio between rainfed and irrigated yields,Costa Rica,2012,1.348,E
Ratio between rainfed and irrigated yields,Costa Rica,2017,1.348,I
Ratio between rainfed and irrigated yields,Costa Rica,2018,1.348,I
Agricultural water withdrawal as % of total renewable water resources,Costa Rica,2012,1.4805309735,E
Agricultural water withdrawal,Costa Rica,2012,1.673,OF
Total agricultural water managed area,Croatia,1997,3.0,I
Total agricultural water managed area,Croatia,2002,5.138,E
Total agricultural water managed area,Croatia,2017,29.68,I
Total agricultural water managed area,Croatia,2018,29.68,I
Area equipped for irrigation: total,Croatia,1997,3.0,I
Area equipped for irrigation: total,Croatia,2002,5.138,E
Area equipped for irrigation: total,Croatia,2017,29.68,I
Area equipped for irrigation: total,Croatia,2018,29.68,I
% of agricultural GVA produced by irrigated agriculture,Croatia,2007,1.6327107872,E
% of agricultural GVA produced by irrigated agriculture,Croatia,2012,2.45962528,E
% of agricultural GVA produced by irrigated agriculture,Croatia,2017,3.1694267368,E
% of agricultural GVA produced by irrigated agriculture,Croatia,2018,3.2157997627,E
Ratio between rainfed and irrigated yields,Croatia,2007,1.778,I
Ratio between rainfed and irrigated yields,Croatia,2017,1.778,I
Ratio between rainfed and irrigated yields,Croatia,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Croatia,2002,0.0055924171,E
Agricultural water withdrawal as % of total renewable water resources,Croatia,2007,0.0030331754,E
Agricultural water withdrawal as % of total renewable water resources,Croatia,2012,0.0337061611,I
Agricultural water withdrawal as % of total renewable water resources,Croatia,2017,0.0720379147,I
Agricultural water withdrawal as % of total renewable water resources,Croatia,2018,0.0720379147,E
Agricultural water withdrawal,Croatia,2002,0.0059,OF
Agricultural water withdrawal,Croatia,2012,0.03556,I
Agricultural water withdrawal,Croatia,2017,0.076,I
Irrigation water withdrawal,Croatia,2012,0.01704,I
Total agricultural water managed area,Cuba,1997,870.31,E
Total agricultural water managed area,Cuba,2002,764.8907692308,E
Total agricultural water managed area,Cuba,2007,659.4715384615,E
Total agricultural water managed area,Cuba,2012,639.09,E
Total agricultural water managed area,Cuba,2017,639.09,E
Total agricultural water managed area,Cuba,2018,639.09,E
Area equipped for irrigation: total,Cuba,1997,870.31,E
Area equipped for irrigation: total,Cuba,2002,764.8907692308,E
Area equipped for irrigation: total,Cuba,2007,659.4715384615,E
Area equipped for irrigation: total,Cuba,2012,639.09,E
Area equipped for irrigation: total,Cuba,2017,639.09,E
Area equipped for irrigation: total,Cuba,2018,639.09,E
% of agricultural GVA produced by irrigated agriculture,Cuba,2002,16.202407878,E
% of agricultural GVA produced by irrigated agriculture,Cuba,2007,9.5896650743,E
% of agricultural GVA produced by irrigated agriculture,Cuba,2012,26.3993022987,E
% of agricultural GVA produced by irrigated agriculture,Cuba,2017,26.3568706991,E
% of agricultural GVA produced by irrigated agriculture,Cuba,2018,26.3568706991,E
Ratio between rainfed and irrigated yields,Cuba,1997,2.234,E
Ratio between rainfed and irrigated yields,Cuba,2002,2.234,E
Ratio between rainfed and irrigated yields,Cuba,2007,2.234,I
Ratio between rainfed and irrigated yields,Cuba,2012,2.234,E
Ratio between rainfed and irrigated yields,Cuba,2017,2.234,I
Ratio between rainfed and irrigated yields,Cuba,2018,2.234,I
Agricultural water withdrawal as % of total renewable water resources,Cuba,1997,7.0571401316,I
Agricultural water withdrawal as % of total renewable water resources,Cuba,2002,7.2157302299,I
Agricultural water withdrawal as % of total renewable water resources,Cuba,2007,6.4952780693,E
Agricultural water withdrawal as % of total renewable water resources,Cuba,2012,11.0239594264,I
Agricultural water withdrawal as % of total renewable water resources,Cuba,2017,11.8546694648,I
Agricultural water withdrawal as % of total renewable water resources,Cuba,2018,11.8546694648,I
Agricultural water withdrawal,Cuba,1997,2.6901818182,I
Agricultural water withdrawal,Cuba,2002,2.7506363636,I
Agricultural water withdrawal,Cuba,2007,2.476,OF
Agricultural water withdrawal,Cuba,2012,4.2023333333,I
Agricultural water withdrawal,Cuba,2017,4.519,I
Agricultural water withdrawal,Cuba,2018,4.519,I
Irrigation water requirement,Cuba,2007,0.6854,E
Irrigation water requirement,Cuba,2012,0.6854,I
Irrigation water requirement,Cuba,2017,0.6854,I
Irrigation water requirement,Cuba,2018,0.6854,I
Total agricultural water managed area,Cyprus,1997,44.2777272727,E
Total agricultural water managed area,Cyprus,2002,51.5122727273,E
Area equipped for irrigation: total,Cyprus,1997,44.2777272727,E
Area equipped for irrigation: total,Cyprus,2002,51.5122727273,E
% of agricultural GVA produced by irrigated agriculture,Cyprus,1997,35.5322385621,E
% of agricultural GVA produced by irrigated agriculture,Cyprus,2002,35.1016569629,E
% of agricultural GVA produced by irrigated agriculture,Cyprus,2007,32.9411324666,E
% of agricultural GVA produced by irrigated agriculture,Cyprus,2012,33.4605871599,E
Ratio between rainfed and irrigated yields,Cyprus,2007,1.778,I
Ratio between rainfed and irrigated yields,Cyprus,2017,1.778,I
Ratio between rainfed and irrigated yields,Cyprus,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Cyprus,1997,19.1721611722,I
Agricultural water withdrawal as % of total renewable water resources,Cyprus,2002,20.5897435897,E
Agricultural water withdrawal as % of total renewable water resources,Cyprus,2007,18.3333333333,E
Agricultural water withdrawal as % of total renewable water resources,Cyprus,2012,21.9230769231,E
Agricultural water withdrawal as % of total renewable water resources,Cyprus,2017,23.5897435897,E
Agricultural water withdrawal,Cyprus,1997,0.1495428571,I
Agricultural water withdrawal,Cyprus,2017,0.184,OF
Irrigation water requirement,Cyprus,2012,0.0921,I
Irrigation water requirement,Cyprus,2017,0.0921,I
Irrigation water requirement,Cyprus,2018,0.0921,I
Total agricultural water managed area,Czechia,1997,36.5842857143,E
Total agricultural water managed area,Czechia,2002,47.0057142857,E
Total agricultural water managed area,Czechia,2007,38.53,E
Total agricultural water managed area,Czechia,2012,33.4566666667,I
Area equipped for irrigation: total,Czechia,1997,36.5842857143,I
Area equipped for irrigation: total,Czechia,2002,47.0057142857,I
Area equipped for irrigation: total,Czechia,2012,33.4566666667,I
% of agricultural GVA produced by irrigated agriculture,Czechia,2017,1.3836278538,E
% of agricultural GVA produced by irrigated agriculture,Czechia,2018,1.3890570604,E
Ratio between rainfed and irrigated yields,Czechia,2007,1.778,I
Ratio between rainfed and irrigated yields,Czechia,2017,1.778,I
Ratio between rainfed and irrigated yields,Czechia,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Czechia,1997,0.1520912548,E
Agricultural water withdrawal as % of total renewable water resources,Czechia,2002,0.1422053232,E
Agricultural water withdrawal as % of total renewable water resources,Czechia,2007,0.2266159696,E
Agricultural water withdrawal as % of total renewable water resources,Czechia,2012,0.3285171103,E
Agricultural water withdrawal as % of total renewable water resources,Czechia,2017,0.3543726236,E
Agricultural water withdrawal as % of total renewable water resources,Czechia,2018,0.3650190114,E
Agricultural water withdrawal,Czechia,2002,0.0187,X
Agricultural water withdrawal,Czechia,2007,0.0298,X
Agricultural water withdrawal,Czechia,2017,0.0466,OF
Irrigation water requirement,Czechia,2012,0.0029,I
Irrigation water requirement,Czechia,2017,0.0029,I
Irrigation water requirement,Czechia,2018,0.0029,I
Irrigation water withdrawal,Czechia,2002,0.0113,X
Irrigation water withdrawal,Czechia,2007,0.0088,X
Irrigation water withdrawal,Czechia,2012,0.0253,X
Total agricultural water managed area,Côte d’Ivoire,1997,89.0,I
Total agricultural water managed area,Côte d’Ivoire,2002,89.0,I
Total agricultural water managed area,Côte d’Ivoire,2007,89.0,I
Total agricultural water managed area,Côte d’Ivoire,2012,89.0,I
Total agricultural water managed area,Côte d’Ivoire,2017,89.0,I
Total agricultural water managed area,Côte d’Ivoire,2018,89.0,I
Area equipped for irrigation: total,Côte d’Ivoire,1997,72.75,I
Area equipped for irrigation: total,Côte d’Ivoire,2002,72.75,I
Area equipped for irrigation: total,Côte d’Ivoire,2007,72.75,I
Area equipped for irrigation: total,Côte d’Ivoire,2012,72.75,I
Area equipped for irrigation: total,Côte d’Ivoire,2017,72.75,I
Area equipped for irrigation: total,Côte d’Ivoire,2018,72.75,I
% of agricultural GVA produced by irrigated agriculture,Côte d’Ivoire,1997,1.6109905573,E
% of agricultural GVA produced by irrigated agriculture,Côte d’Ivoire,2002,1.4800110101,E
% of agricultural GVA produced by irrigated agriculture,Côte d’Ivoire,2007,1.1824251868,E
% of agricultural GVA produced by irrigated agriculture,Côte d’Ivoire,2012,1.4924258542,E
% of agricultural GVA produced by irrigated agriculture,Côte d’Ivoire,2017,1.5651296027,I
% of agricultural GVA produced by irrigated agriculture,Côte d’Ivoire,2018,1.5651296027,I
Ratio between rainfed and irrigated yields,Côte d’Ivoire,1997,2.648,E
Ratio between rainfed and irrigated yields,Côte d’Ivoire,2002,2.648,E
Ratio between rainfed and irrigated yields,Côte d’Ivoire,2007,2.648,I
Ratio between rainfed and irrigated yields,Côte d’Ivoire,2012,2.648,E
Ratio between rainfed and irrigated yields,Côte d’Ivoire,2017,2.648,I
Ratio between rainfed and irrigated yields,Côte d’Ivoire,2018,2.648,I
Agricultural water withdrawal as % of total renewable water resources,Côte d’Ivoire,1997,0.8319467554,I
Agricultural water withdrawal as % of total renewable water resources,Côte d’Ivoire,2002,0.7108628476,I
Agricultural water withdrawal as % of total renewable water resources,Côte d’Ivoire,2007,0.7075112907,I
Agricultural water withdrawal as % of total renewable water resources,Côte d’Ivoire,2012,0.7112352428,I
Agricultural water withdrawal as % of total renewable water resources,Côte d’Ivoire,2017,0.7130972189,I
Agricultural water withdrawal as % of total renewable water resources,Côte d’Ivoire,2018,0.7130972189,I
Agricultural water withdrawal,Côte d’Ivoire,1997,0.7,I
Agricultural water withdrawal,Côte d’Ivoire,2002,0.59812,I
Agricultural water withdrawal,Côte d’Ivoire,2007,0.5953,I
Agricultural water withdrawal,Côte d’Ivoire,2012,0.5984333333,I
Agricultural water withdrawal,Côte d’Ivoire,2017,0.6,I
Agricultural water withdrawal,Côte d’Ivoire,2018,0.6,I
Irrigation water requirement,Côte d’Ivoire,2012,0.1432,I
Irrigation water requirement,Côte d’Ivoire,2017,0.1432,I
Irrigation water requirement,Côte d’Ivoire,2018,0.1432,I
Irrigation water withdrawal,Côte d’Ivoire,2007,0.5953,I
Irrigation water withdrawal,Côte d’Ivoire,2012,0.5953,I
Irrigation water withdrawal,Côte d’Ivoire,2017,0.5953,I
Irrigation water withdrawal,Côte d’Ivoire,2018,0.5953,I
Total agricultural water managed area,Democratic People's Republic of Korea,1997,1460.0,I
Total agricultural water managed area,Democratic People's Republic of Korea,2002,1460.0,I
Total agricultural water managed area,Democratic People's Republic of Korea,2007,1460.0,I
Total agricultural water managed area,Democratic People's Republic of Korea,2012,1460.0,I
Total agricultural water managed area,Democratic People's Republic of Korea,2017,1460.0,I
Total agricultural water managed area,Democratic People's Republic of Korea,2018,1460.0,I
Area equipped for irrigation: total,Democratic People's Republic of Korea,1997,1460.0,I
Area equipped for irrigation: total,Democratic People's Republic of Korea,2002,1460.0,I
Area equipped for irrigation: total,Democratic People's Republic of Korea,2007,1460.0,I
Area equipped for irrigation: total,Democratic People's Republic of Korea,2012,1460.0,I
Area equipped for irrigation: total,Democratic People's Republic of Korea,2017,1460.0,I
Area equipped for irrigation: total,Democratic People's Republic of Korea,2018,1460.0,I
% of agricultural GVA produced by irrigated agriculture,Democratic People's Republic of Korea,1997,67.4828039502,E
% of agricultural GVA produced by irrigated agriculture,Democratic People's Republic of Korea,2002,67.4828039502,E
% of agricultural GVA produced by irrigated agriculture,Democratic People's Republic of Korea,2007,66.5412311655,E
% of agricultural GVA produced by irrigated agriculture,Democratic People's Republic of Korea,2012,65.9887948438,E
% of agricultural GVA produced by irrigated agriculture,Democratic People's Republic of Korea,2017,65.9887948438,E
