,,Year,Value,Symbol
Total area of the country (excl. coastal water),Cambodia,2017,18104.0,E
Total area of the country (excl. coastal water),Cambodia,2018,18104.0,E
Cultivated area (arable land + permanent crops),Cambodia,1997,3830.0,X
Cultivated area (arable land + permanent crops),Cambodia,2002,3850.0,X
Cultivated area (arable land + permanent crops),Cambodia,2007,3855.0,X
Cultivated area (arable land + permanent crops),Cambodia,2012,3955.0,X
Cultivated area (arable land + permanent crops),Cambodia,2017,4066.0,X
Cultivated area (arable land + permanent crops),Cambodia,2018,4066.0,X
Total population,Cambodia,1997,11298.6,X
Total population,Cambodia,2002,12637.727,X
Total population,Cambodia,2007,13679.962,X
Total population,Cambodia,2012,14780.454,X
Total population,Cambodia,2017,16009.409,X
Total population,Cambodia,2018,16249.792,X
Rural population,Cambodia,1997,9255.807,X
Rural population,Cambodia,2002,10256.921,X
Rural population,Cambodia,2007,11021.653,X
Rural population,Cambodia,2012,11668.224,X
Rural population,Cambodia,2017,12327.338,X
Rural population,Cambodia,2018,12446.208,X
Urban population,Cambodia,1997,2040.073,X
Urban population,Cambodia,2002,2377.808,X
Urban population,Cambodia,2007,2655.04,X
Urban population,Cambodia,2012,3108.642,X
Urban population,Cambodia,2017,3678.035,X
Urban population,Cambodia,2018,3799.521,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cambodia,2002,0.5802,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cambodia,2007,0.5288,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cambodia,2012,0.5013333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cambodia,2017,0.4775,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cambodia,2018,0.4775,I
Gross Domestic Product (GDP),Cambodia,1997,3443471826.0,X
Gross Domestic Product (GDP),Cambodia,2002,4289402492.0,X
Gross Domestic Product (GDP),Cambodia,2007,8639240662.0,X
Gross Domestic Product (GDP),Cambodia,2012,14054450781.0,X
GDP per capita,Cambodia,1997,304.843166,X
GDP per capita,Cambodia,2002,339.493035,X
GDP per capita,Cambodia,2007,631.676141,X
GDP per capita,Cambodia,2012,951.111743,X
GDP per capita,Cambodia,2017,1385.609732,X
GDP per capita,Cambodia,2018,1512.505446,X
"Agriculture, value added (% GDP)",Cambodia,1997,44.447213,X
"Agriculture, value added (% GDP)",Cambodia,2002,31.129108,X
"Agriculture, value added (% GDP)",Cambodia,2007,29.69648,X
"Agriculture, value added (% GDP)",Cambodia,2012,33.51952,X
"Agriculture, value added (% GDP)",Cambodia,2017,23.36144,X
"Agriculture, value added (% GDP)",Cambodia,2018,22.012956,X
Total area of the country (excl. coastal water),Cameroon,1997,47544.0,X
Total area of the country (excl. coastal water),Cameroon,2002,47544.0,X
Total area of the country (excl. coastal water),Cameroon,2007,47544.0,X
Total area of the country (excl. coastal water),Cameroon,2012,47544.0,X
Total area of the country (excl. coastal water),Cameroon,2017,47544.0,E
Total area of the country (excl. coastal water),Cameroon,2018,47544.0,E
Cultivated area (arable land + permanent crops),Cameroon,1997,7160.0,X
Cultivated area (arable land + permanent crops),Cameroon,2002,7160.0,X
Cultivated area (arable land + permanent crops),Cameroon,2007,7213.0,X
Cultivated area (arable land + permanent crops),Cameroon,2012,7750.0,X
Cultivated area (arable land + permanent crops),Cameroon,2017,7750.0,X
Cultivated area (arable land + permanent crops),Cameroon,2018,7750.0,X
Total population,Cameroon,1997,14344.449,X
Total population,Cameroon,2002,16357.602,X
Total population,Cameroon,2007,18730.282,X
Total population,Cameroon,2012,21485.265,X
Total population,Cameroon,2017,24566.073,X
Total population,Cameroon,2018,25216.267,X
Rural population,Cameroon,1997,7967.381,X
Rural population,Cameroon,2002,8567.125,X
Rural population,Cameroon,2007,9244.465,X
Rural population,Cameroon,2012,9957.503,X
Rural population,Cameroon,2017,10637.19,X
Rural population,Cameroon,2018,10766.102,X
Urban population,Cameroon,1997,6198.042,X
Urban population,Cameroon,2002,7517.761,X
Urban population,Cameroon,2007,9150.924,X
Urban population,Cameroon,2012,11124.88,X
Urban population,Cameroon,2017,13416.537,X
Urban population,Cameroon,2018,13912.132,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cameroon,2007,0.6536,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cameroon,2012,0.6263333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cameroon,2017,0.5873,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Cameroon,2018,0.5873,I
Gross Domestic Product (GDP),Cameroon,1997,9868797593.0,X
Gross Domestic Product (GDP),Cameroon,2002,11769310319.0,X
Gross Domestic Product (GDP),Cameroon,2007,22365265838.0,X
Gross Domestic Product (GDP),Cameroon,2017,35009259798.0,X
Gross Domestic Product (GDP),Cameroon,2018,38694159761.0,X
GDP per capita,Cameroon,1997,696.682167,X
GDP per capita,Cameroon,2002,731.699952,X
GDP per capita,Cameroon,2007,1215.808257,X
GDP per capita,Cameroon,2012,1380.509379,X
GDP per capita,Cameroon,2017,1455.460927,X
GDP per capita,Cameroon,2018,1567.94687,X
"Agriculture, value added (% GDP)",Cameroon,1997,16.911769,X
"Agriculture, value added (% GDP)",Cameroon,2002,15.128188,X
"Agriculture, value added (% GDP)",Cameroon,2007,13.178938,X
"Agriculture, value added (% GDP)",Cameroon,2017,14.372215,X
"Agriculture, value added (% GDP)",Cameroon,2018,14.423106,X
Total area of the country (excl. coastal water),Canada,1997,998467.0,X
Total area of the country (excl. coastal water),Canada,2002,998467.0,X
Total area of the country (excl. coastal water),Canada,2007,998467.0,X
Total area of the country (excl. coastal water),Canada,2012,998467.0,X
Total area of the country (excl. coastal water),Canada,2017,987975.0,E
Total area of the country (excl. coastal water),Canada,2018,987975.0,E
Cultivated area (arable land + permanent crops),Canada,1997,41207.0,X
Cultivated area (arable land + permanent crops),Canada,2002,40780.0,X
Cultivated area (arable land + permanent crops),Canada,2007,39052.0,X
Cultivated area (arable land + permanent crops),Canada,2012,37713.0,X
Cultivated area (arable land + permanent crops),Canada,2017,38682.0,X
Total population,Canada,1997,29742.382,X
Total population,Canada,2002,31178.263,X
Total population,Canada,2007,32930.794,X
Total population,Canada,2012,34922.03,X
Total population,Canada,2017,36732.095,X
Total population,Canada,2018,37074.562,X
Rural population,Canada,1997,6477.047,X
Rural population,Canada,2002,6299.155,X
Rural population,Canada,2007,6473.183,X
Rural population,Canada,2012,6583.389,X
Rural population,Canada,2017,6830.253,X
Rural population,Canada,2018,6869.269,X
Urban population,Canada,1997,23426.103,X
Urban population,Canada,2002,25021.734,X
Urban population,Canada,2007,26546.749,X
Urban population,Canada,2012,28317.316,X
Urban population,Canada,2017,29793.946,X
Urban population,Canada,2018,30084.496,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Canada,2007,0.1402,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Canada,2012,0.137,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Canada,2017,0.1292,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Canada,2018,0.1292,I
GDP per capita,Canada,1997,21903.396806,X
GDP per capita,Canada,2002,24285.404157,X
GDP per capita,Canada,2007,44482.932593,X
GDP per capita,Canada,2012,52396.830577,X
GDP per capita,Canada,2017,45057.287226,X
GDP per capita,Canada,2018,46343.371942,X
Total area of the country (excl. coastal water),Central African Republic,1997,62298.0,X
Total area of the country (excl. coastal water),Central African Republic,2002,62298.0,X
Total area of the country (excl. coastal water),Central African Republic,2007,62298.0,X
Total area of the country (excl. coastal water),Central African Republic,2012,62298.0,X
Total area of the country (excl. coastal water),Central African Republic,2017,62298.0,E
Total area of the country (excl. coastal water),Central African Republic,2018,62298.0,E
Cultivated area (arable land + permanent crops),Central African Republic,1997,2023.0,X
Cultivated area (arable land + permanent crops),Central African Republic,2002,2024.0,X
Cultivated area (arable land + permanent crops),Central African Republic,2007,2010.0,X
Cultivated area (arable land + permanent crops),Central African Republic,2012,1880.0,X
Cultivated area (arable land + permanent crops),Central African Republic,2017,1880.0,X
Cultivated area (arable land + permanent crops),Central African Republic,2018,1880.0,X
Total population,Central African Republic,1997,3392.436,X
Total population,Central African Republic,2002,3802.128,X
Total population,Central African Republic,2007,4198.01,X
Total population,Central African Republic,2012,4436.416,X
Total population,Central African Republic,2017,4596.023,X
Total population,Central African Republic,2018,4666.368,X
Rural population,Central African Republic,1997,2202.057,X
Rural population,Central African Republic,2002,2430.45,X
Rural population,Central African Republic,2007,2636.499,X
Rural population,Central African Republic,2012,2721.724,X
Rural population,Central African Republic,2017,2749.797,X
Rural population,Central African Republic,2018,2777.836,X
Urban population,Central African Republic,1997,1315.252,X
Urban population,Central African Republic,2002,1477.162,X
Urban population,Central African Republic,2007,1639.301,X
Urban population,Central African Republic,2012,1768.692,X
Urban population,Central African Republic,2017,1909.283,X
Urban population,Central African Republic,2018,1959.587,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Central African Republic,2007,0.675,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Central African Republic,2012,0.6575,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Central African Republic,2017,0.6549,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Central African Republic,2018,0.6549,I
Gross Domestic Product (GDP),Central African Republic,1997,981149098.0,X
Gross Domestic Product (GDP),Central African Republic,2002,1037278713.0,X
Gross Domestic Product (GDP),Central African Republic,2007,1754928634.0,X
GDP per capita,Central African Republic,1997,278.948792,X
GDP per capita,Central African Republic,2002,265.450795,X
GDP per capita,Central African Republic,2007,410.432816,X
GDP per capita,Central African Republic,2012,498.116431,X
GDP per capita,Central African Republic,2017,428.701433,X
GDP per capita,Central African Republic,2018,473.499434,X
"Agriculture, value added (% GDP)",Central African Republic,1997,42.722225,X
"Agriculture, value added (% GDP)",Central African Republic,2002,42.293309,X
"Agriculture, value added (% GDP)",Central African Republic,2007,40.754436,X
Total area of the country (excl. coastal water),Chad,1997,128400.0,X
Total area of the country (excl. coastal water),Chad,2002,128400.0,X
Total area of the country (excl. coastal water),Chad,2007,128400.0,X
Total area of the country (excl. coastal water),Chad,2012,128400.0,X
Total area of the country (excl. coastal water),Chad,2017,128400.0,E
Total area of the country (excl. coastal water),Chad,2018,128400.0,E
Cultivated area (arable land + permanent crops),Chad,1997,3630.0,X
Cultivated area (arable land + permanent crops),Chad,2002,3730.0,X
Cultivated area (arable land + permanent crops),Chad,2007,3931.0,X
Cultivated area (arable land + permanent crops),Chad,2012,4685.0,X
Cultivated area (arable land + permanent crops),Chad,2017,5238.0,X
Cultivated area (arable land + permanent crops),Chad,2018,5238.0,X
Total population,Chad,1997,7503.493,X
Total population,Chad,2002,9019.233,X
Total population,Chad,2007,10818.024,X
Total population,Chad,2012,12784.75,X
Total population,Chad,2017,15016.753,X
Total population,Chad,2018,15477.729,X
Rural population,Chad,1997,5879.339,X
Rural population,Chad,2002,7048.105,X
Rural population,Chad,2007,8419.328,X
Rural population,Chad,2012,9891.998,X
Rural population,Chad,2017,11494.121,X
Rural population,Chad,2018,11812.905,X
Urban population,Chad,1997,1613.912,X
Urban population,Chad,2002,1953.584,X
Urban population,Chad,2007,2356.38,X
Urban population,Chad,2012,2813.137,X
Urban population,Chad,2017,3405.873,X
Urban population,Chad,2018,3540.279,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chad,2017,0.7065,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chad,2018,0.7065,I
Gross Domestic Product (GDP),Chad,1997,1754815782.0,X
Gross Domestic Product (GDP),Chad,2002,2260468323.0,X
Gross Domestic Product (GDP),Chad,2007,8397410683.0,X
Gross Domestic Product (GDP),Chad,2012,14003839360.0,X
Gross Domestic Product (GDP),Chad,2017,10394020227.0,X
GDP per capita,Chad,1997,234.186174,X
GDP per capita,Chad,2002,251.116021,X
GDP per capita,Chad,2007,779.290853,X
GDP per capita,Chad,2012,1102.218856,X
GDP per capita,Chad,2017,697.585531,X
GDP per capita,Chad,2018,741.697902,X
"Agriculture, value added (% GDP)",Chad,1997,34.90297,X
"Agriculture, value added (% GDP)",Chad,2002,34.445495,X
"Agriculture, value added (% GDP)",Chad,2007,24.499453,X
"Agriculture, value added (% GDP)",Chad,2012,24.384908,X
"Agriculture, value added (% GDP)",Chad,2017,34.045337,X
Total area of the country (excl. coastal water),Chile,1997,75610.0,X
Total area of the country (excl. coastal water),Chile,2002,75610.0,X
Total area of the country (excl. coastal water),Chile,2007,75610.0,X
Total area of the country (excl. coastal water),Chile,2012,75610.0,X
Total area of the country (excl. coastal water),Chile,2017,75609.6,E
Total area of the country (excl. coastal water),Chile,2018,75609.6,E
Cultivated area (arable land + permanent crops),Chile,1997,2297.0,X
Cultivated area (arable land + permanent crops),Chile,2002,2065.0,X
Cultivated area (arable land + permanent crops),Chile,2007,1719.0,X
Cultivated area (arable land + permanent crops),Chile,2012,1740.0,X
Cultivated area (arable land + permanent crops),Chile,2017,1742.0,X
Total population,Chile,1997,14786.22,X
Total population,Chile,2002,15684.409,X
Total population,Chile,2007,16530.195,X
Total population,Chile,2012,17400.347,X
Total population,Chile,2017,18470.439,X
Total population,Chile,2018,18729.16,X
Rural population,Chile,1997,2178.978,X
Rural population,Chile,2002,2092.618,X
Rural population,Chile,2007,2160.337,X
Rural population,Chile,2012,2217.485,X
Rural population,Chile,2017,2258.558,X
Rural population,Chile,2018,2262.995,X
Urban population,Chile,1997,12515.857,X
Urban population,Chile,2002,13531.017,X
Urban population,Chile,2007,14331.35,X
Urban population,Chile,2012,15092.261,X
Urban population,Chile,2017,15796.168,X
Urban population,Chile,2018,15934.214,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chile,2002,0.4206,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chile,2007,0.3828,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chile,2012,0.3576666667,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chile,2017,0.3376,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Chile,2018,0.3376,I
Gross Domestic Product (GDP),Chile,1997,86298816404.0,X
Gross Domestic Product (GDP),Chile,2002,70098009752.0,X
GDP per capita,Chile,1997,5872.731229,X
GDP per capita,Chile,2002,4486.664579,X
GDP per capita,Chile,2007,10526.878133,X
GDP per capita,Chile,2012,15431.902825,X
GDP per capita,Chile,2017,15383.587714,X
GDP per capita,Chile,2018,16388.839274,X
"Agriculture, value added (% GDP)",Chile,1997,4.949695,X
"Agriculture, value added (% GDP)",Chile,2002,4.770328,X
"Agriculture, value added (% GDP)",Chile,2007,3.710499,X
Total area of the country (excl. coastal water),China,1997,960000.0,X
Total area of the country (excl. coastal water),China,2002,960000.0,X
Total area of the country (excl. coastal water),China,2007,960000.0,X
Total area of the country (excl. coastal water),China,2012,960000.0,X
Total area of the country (excl. coastal water),China,2017,960001.08,E
Total area of the country (excl. coastal water),China,2018,960001.29,E
Cultivated area (arable land + permanent crops),China,1997,130910.25,X
Cultivated area (arable land + permanent crops),China,2002,132080.6889,X
Cultivated area (arable land + permanent crops),China,2007,135027.9111,X
Cultivated area (arable land + permanent crops),China,2012,135965.5,X
