,,Year,Value,Symbol
Industrial water withdrawal,United States of America,1997,300.33,I
Industrial water withdrawal,United States of America,2002,301.32,I
Industrial water withdrawal,United States of America,2007,282.42,I
Industrial water withdrawal,United States of America,2012,232.92,I
Industrial water withdrawal,United States of America,2017,209.7,I
Industrial water withdrawal,United States of America,2018,209.7,I
Total water withdrawal,United States of America,1997,559.291,I
Total water withdrawal,United States of America,2002,560.556,I
Total water withdrawal,United States of America,2007,531.7,I
Total water withdrawal,United States of America,2012,469.07,I
Total water withdrawal,United States of America,2017,444.29,I
Total water withdrawal,United States of America,2018,444.29,I
Municipal water withdrawal,Uruguay,1997,0.3782,I
Municipal water withdrawal,Uruguay,2002,0.41,I
Municipal water withdrawal,Uruguay,2007,0.41,I
Municipal water withdrawal,Uruguay,2012,0.41,I
Municipal water withdrawal,Uruguay,2017,0.41,I
Municipal water withdrawal,Uruguay,2018,0.41,I
Industrial water withdrawal,Uruguay,1997,0.0748142857,I
Industrial water withdrawal,Uruguay,2002,0.08,I
Industrial water withdrawal,Uruguay,2007,0.08,I
Industrial water withdrawal,Uruguay,2012,0.08,I
Industrial water withdrawal,Uruguay,2017,0.08,I
Industrial water withdrawal,Uruguay,2018,0.08,I
Total water withdrawal,Uruguay,1997,3.402,I
Total water withdrawal,Uruguay,2002,3.66,I
Total water withdrawal,Uruguay,2007,3.66,I
Total water withdrawal,Uruguay,2012,3.66,I
Total water withdrawal,Uruguay,2017,3.66,I
Total water withdrawal,Uruguay,2018,3.66,I
Municipal water withdrawal,Uzbekistan,1997,2.954,I
Municipal water withdrawal,Uzbekistan,2002,3.6125,I
Municipal water withdrawal,Uzbekistan,2007,3.7077777778,I
Municipal water withdrawal,Uzbekistan,2012,2.7272222222,I
Municipal water withdrawal,Uzbekistan,2017,2.41,OF
Municipal water withdrawal,Uzbekistan,2018,2.41,I
Industrial water withdrawal,Uzbekistan,1997,1.6374285714,I
Industrial water withdrawal,Uzbekistan,2002,2.1375,I
Industrial water withdrawal,Uzbekistan,2007,1.62,I
Industrial water withdrawal,Uzbekistan,2012,1.92,I
Industrial water withdrawal,Uzbekistan,2017,2.13,OF
Industrial water withdrawal,Uzbekistan,2018,2.13,I
Total water withdrawal,Uzbekistan,1997,59.1371428571,I
Total water withdrawal,Uzbekistan,2002,59.435,I
Total water withdrawal,Uzbekistan,2007,55.0655555556,I
Total water withdrawal,Uzbekistan,2012,52.7294444444,I
Total water withdrawal,Uzbekistan,2017,58.9,E
Total water withdrawal,Uzbekistan,2018,58.9,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),1997,4.1462,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),2002,4.6958,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),2007,5.123,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),2012,5.123,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),2017,5.123,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),2018,5.123,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),1997,0.65989,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),2002,0.72718,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),2007,0.7933,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),2012,0.7933,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),2017,0.7933,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),2018,0.7933,I
Total water withdrawal,Venezuela (Bolivarian Republic of),1997,8.56769,I
Total water withdrawal,Venezuela (Bolivarian Republic of),2002,13.03298,E
Total water withdrawal,Venezuela (Bolivarian Republic of),2007,22.6263,E
Total water withdrawal,Venezuela (Bolivarian Republic of),2012,22.6263,E
Total water withdrawal,Venezuela (Bolivarian Republic of),2017,22.6263,E
Total water withdrawal,Venezuela (Bolivarian Republic of),2018,22.6263,E
Municipal water withdrawal,Viet Nam,1997,1.1908,I
Municipal water withdrawal,Viet Nam,2002,1.113,I
Municipal water withdrawal,Viet Nam,2007,1.206,I
Municipal water withdrawal,Viet Nam,2012,1.206,I
Municipal water withdrawal,Viet Nam,2017,1.206,I
Municipal water withdrawal,Viet Nam,2018,1.206,I
Industrial water withdrawal,Viet Nam,1997,3.1844,I
Industrial water withdrawal,Viet Nam,2002,3.1874,I
Industrial water withdrawal,Viet Nam,2007,3.074,I
Industrial water withdrawal,Viet Nam,2012,3.074,I
Industrial water withdrawal,Viet Nam,2017,3.074,I
Industrial water withdrawal,Viet Nam,2018,3.074,I
Total water withdrawal,Viet Nam,1997,65.7252,E
Total water withdrawal,Viet Nam,2002,75.9004,E
Total water withdrawal,Viet Nam,2007,82.03,I
Total water withdrawal,Viet Nam,2012,82.03,I
Total water withdrawal,Viet Nam,2017,82.03,I
Total water withdrawal,Viet Nam,2018,82.03,I
Municipal water withdrawal,Yemen,1997,0.2507,I
Municipal water withdrawal,Yemen,2002,0.2692,I
Municipal water withdrawal,Yemen,2007,0.265,I
Municipal water withdrawal,Yemen,2012,0.265,I
Municipal water withdrawal,Yemen,2017,0.265,I
Municipal water withdrawal,Yemen,2018,0.265,I
Industrial water withdrawal,Yemen,1997,0.0569,I
Industrial water withdrawal,Yemen,2002,0.0668,I
Industrial water withdrawal,Yemen,2007,0.065,I
Industrial water withdrawal,Yemen,2012,0.065,I
Industrial water withdrawal,Yemen,2017,0.065,I
Industrial water withdrawal,Yemen,2018,0.065,I
Total water withdrawal,Yemen,1997,3.2596,I
Total water withdrawal,Yemen,2002,3.466,I
Total water withdrawal,Yemen,2007,3.565,I
Total water withdrawal,Yemen,2012,3.565,I
Total water withdrawal,Yemen,2017,3.565,I
Total water withdrawal,Yemen,2018,3.565,I
Municipal water withdrawal,Zambia,1997,0.28,I
Municipal water withdrawal,Zambia,2002,0.29,I
Municipal water withdrawal,Zambia,2007,0.29,I
Municipal water withdrawal,Zambia,2012,0.29,I
Municipal water withdrawal,Zambia,2017,0.29,I
Municipal water withdrawal,Zambia,2018,0.29,I
Industrial water withdrawal,Zambia,1997,0.124,I
Industrial water withdrawal,Zambia,2002,0.13,I
Industrial water withdrawal,Zambia,2007,0.13,I
Industrial water withdrawal,Zambia,2012,0.13,I
Industrial water withdrawal,Zambia,2017,0.13,I
Industrial water withdrawal,Zambia,2018,0.13,I
Total water withdrawal,Zambia,1997,1.65975,E
Total water withdrawal,Zambia,2002,1.572,E
Total water withdrawal,Zambia,2007,1.572,E
Total water withdrawal,Zambia,2012,1.572,E
Total water withdrawal,Zambia,2017,1.572,E
Total water withdrawal,Zambia,2018,1.572,E
Municipal water withdrawal,Zimbabwe,1997,0.4496666667,I
Municipal water withdrawal,Zimbabwe,2002,0.589,OF
Municipal water withdrawal,Zimbabwe,2007,0.425,
Municipal water withdrawal,Zimbabwe,2012,0.5539375,I
Municipal water withdrawal,Zimbabwe,2017,0.4877,OF
Industrial water withdrawal,Zimbabwe,1997,0.227,I
Industrial water withdrawal,Zimbabwe,2002,0.298,OF
Industrial water withdrawal,Zimbabwe,2007,0.215,
Industrial water withdrawal,Zimbabwe,2012,0.1315,I
Industrial water withdrawal,Zimbabwe,2017,0.0814,OF
Total water withdrawal,Zimbabwe,1997,3.21,I
Total water withdrawal,Zimbabwe,2002,4.205,E
Total water withdrawal,Zimbabwe,2007,3.57,E
Total water withdrawal,Zimbabwe,2012,3.4610625,I
Total water withdrawal,Zimbabwe,2017,3.3391,E
